"Site","SiteName","VEGID","Type","LAT","LONG","ALTITUDE","Aspect","Slope","Description","Understory","Moss","H2O","Edge","habitat","edgedist","edgetype","pforest.","sforest.","natdist.","pasture.","coffee.","note","Area_Basal","Group_cover","Subcanopy","Sitio","HabitatSitio","Fecha","Hora","Cielo","Viento","Rio","Sequence","Especies","Abundancia","Replica"
42,"Finca de Melvin","42P","C","15.19202675","-87.49534953","879.00",12,"S","riparian coffee farm w/ natural tree cover, although most trees < 25 years old much of area has limited slope. obervation made from centrally located hill 100m from road edge. Forest nearby to west, newly cleared land for coffee to NW. Similar coffee farm to south. Mix of pasture field, pine and limited oak to east. Age 1-15","I","FALSO","VERDADERO","VERDADERO","AF",60,"SFOREST/PASTURE",0,5,0,9,86,"200m from adjacent forest point(47)",12.4,7,13,"42","42C","03/26/2016","11:15",0,2,0,"B/G/M","VIRPHI",1,"3"
42,"Finca de Melvin","42P","C","15.19202675","-87.49534953","879.00",12,"S","riparian coffee farm w/ natural tree cover, although most trees < 25 years old much of area has limited slope. obervation made from centrally located hill 100m from road edge. Forest nearby to west, newly cleared land for coffee to NW. Similar coffee farm to south. Mix of pasture field, pine and limited oak to east. Age 1-15","I","FALSO","VERDADERO","VERDADERO","AF",60,"SFOREST/PASTURE",0,5,0,9,86,"200m from adjacent forest point(47)",12.4,7,13,"42","42C","03/26/2016","11:15",0,2,0,"B/G/M","SETPEN",1,"3"
42,"Finca de Melvin","42P","C","15.19202675","-87.49534953","879.00",12,"S","riparian coffee farm w/ natural tree cover, although most trees < 25 years old much of area has limited slope. obervation made from centrally located hill 100m from road edge. Forest nearby to west, newly cleared land for coffee to NW. Similar coffee farm to south. Mix of pasture field, pine and limited oak to east. Age 1-15","I","FALSO","VERDADERO","VERDADERO","AF",60,"SFOREST/PASTURE",0,5,0,9,86,"200m from adjacent forest point(47)",12.4,7,13,"42","42C","03/26/2016","11:15",0,2,0,"B/G/M","BUTBRA",1,"3"
43,"Finca de Fredie","43P","F","15.14281810","-87.50364083","1174.00",326,"S","secondary forest, slectively logged in some spots, clearing nearby ~ 20m diameter. A series of footpaths run through area. Approximately 200-300m diameter patch surrounded by coffee and fields.","I","FALSO","FALSO","FALSO","SF",0,NA,0,100,0,0,0,"",22,20,0,"43","43F","3/3/2016","12:53",2,1,0,"B/G/M","PSIMOR",2,"1"
43,"Finca de Fredie","43P","F","15.14281810","-87.50364083","1174.00",326,"S","secondary forest, slectively logged in some spots, clearing nearby ~ 20m diameter. A series of footpaths run through area. Approximately 200-300m diameter patch surrounded by coffee and fields.","I","FALSO","FALSO","FALSO","SF",0,NA,0,100,0,0,0,"",22,20,0,"43","43F","3/3/2016","12:53",2,1,0,"B/G/M","PSAMON",1,"1"
43,"Finca de Fredie","43P","F","15.14281810","-87.50364083","1174.00",326,"S","secondary forest, slectively logged in some spots, clearing nearby ~ 20m diameter. A series of footpaths run through area. Approximately 200-300m diameter patch surrounded by coffee and fields.","I","FALSO","FALSO","FALSO","SF",0,NA,0,100,0,0,0,"",22,20,0,"43","43F","3/3/2016","12:53",2,1,0,"B/G/M","GLABRA",1,"1"
43,"Finca de Fredie","43P","F","15.14281810","-87.50364083","1174.00",326,"S","secondary forest, slectively logged in some spots, clearing nearby ~ 20m diameter. A series of footpaths run through area. Approximately 200-300m diameter patch surrounded by coffee and fields.","I","FALSO","FALSO","FALSO","SF",0,NA,0,100,0,0,0,"",22,20,0,"43","43F","3/3/2016","12:53",2,1,0,"B/G/M","EMPFLT*",2,"1"
43,"Finca de Fredie","43P","F","15.14281810","-87.50364083","1174.00",326,"S","secondary forest, slectively logged in some spots, clearing nearby ~ 20m diameter. A series of footpaths run through area. Approximately 200-300m diameter patch surrounded by coffee and fields.","I","FALSO","FALSO","FALSO","SF",0,NA,0,100,0,0,0,"",22,20,0,"43","43F","3/3/2016","12:53",2,1,0,"B/G/M","HENLEU",1,"1"
43,"Finca de Fredie","43P","F","15.14281810","-87.50364083","1174.00",326,"S","secondary forest, slectively logged in some spots, clearing nearby ~ 20m diameter. A series of footpaths run through area. Approximately 200-300m diameter patch surrounded by coffee and fields.","I","FALSO","FALSO","FALSO","SF",0,NA,0,100,0,0,0,"",22,20,0,"43","43F","3/8/2016","06:33",2,0,0,"G/B/M","VERCRY",1,"1"
43,"Finca de Fredie","43P","F","15.14281810","-87.50364083","1174.00",326,"S","secondary forest, slectively logged in some spots, clearing nearby ~ 20m diameter. A series of footpaths run through area. Approximately 200-300m diameter patch surrounded by coffee and fields.","I","FALSO","FALSO","FALSO","SF",0,NA,0,100,0,0,0,"",22,20,0,"43","43F","3/8/2016","06:33",2,0,0,"G/B/M","VERCRY",1,"1"
43,"Finca de Fredie","43P","F","15.14281810","-87.50364083","1174.00",326,"S","secondary forest, slectively logged in some spots, clearing nearby ~ 20m diameter. A series of footpaths run through area. Approximately 200-300m diameter patch surrounded by coffee and fields.","I","FALSO","FALSO","FALSO","SF",0,NA,0,100,0,0,0,"",22,20,0,"43","43F","3/8/2016","06:33",2,0,0,"G/B/M","PATFLA",1,"1"
43,"Finca de Fredie","43P","F","15.14281810","-87.50364083","1174.00",326,"S","secondary forest, slectively logged in some spots, clearing nearby ~ 20m diameter. A series of footpaths run through area. Approximately 200-300m diameter patch surrounded by coffee and fields.","I","FALSO","FALSO","FALSO","SF",0,NA,0,100,0,0,0,"",22,20,0,"43","43F","3/8/2016","06:33",2,0,0,"G/B/M","EMPFLT*",1,"1"
43,"Finca de Fredie","43P","F","15.14281810","-87.50364083","1174.00",326,"S","secondary forest, slectively logged in some spots, clearing nearby ~ 20m diameter. A series of footpaths run through area. Approximately 200-300m diameter patch surrounded by coffee and fields.","I","FALSO","FALSO","FALSO","SF",0,NA,0,100,0,0,0,"",22,20,0,"43","43F","3/8/2016","06:33",2,0,0,"G/B/M","AMAALB",2,"1"
43,"Finca de Fredie","43P","F","15.14281810","-87.50364083","1174.00",326,"S","secondary forest, slectively logged in some spots, clearing nearby ~ 20m diameter. A series of footpaths run through area. Approximately 200-300m diameter patch surrounded by coffee and fields.","I","FALSO","FALSO","FALSO","SF",0,NA,0,100,0,0,0,"",22,20,0,"43","43F","3/8/2016","06:33",2,0,0,"G/B/M","HENLES*",1,"1"
43,"Finca de Fredie","43P","F","15.14281810","-87.50364083","1174.00",326,"S","secondary forest, slectively logged in some spots, clearing nearby ~ 20m diameter. A series of footpaths run through area. Approximately 200-300m diameter patch surrounded by coffee and fields.","I","FALSO","FALSO","FALSO","SF",0,NA,0,100,0,0,0,"",22,20,0,"43","43F","3/8/2016","06:33",2,0,0,"G/B/M","ONCCIN",1,"1"
43,"Finca de Fredie","43P","F","15.14281810","-87.50364083","1174.00",326,"S","secondary forest, slectively logged in some spots, clearing nearby ~ 20m diameter. A series of footpaths run through area. Approximately 200-300m diameter patch surrounded by coffee and fields.","I","FALSO","FALSO","FALSO","SF",0,NA,0,100,0,0,0,"",22,20,0,"43","43F","3/8/2016","06:33",2,0,0,"G/B/M","BASCUL",1,"1"
43,"Finca de Fredie","43P","F","15.14281810","-87.50364083","1174.00",326,"S","secondary forest, slectively logged in some spots, clearing nearby ~ 20m diameter. A series of footpaths run through area. Approximately 200-300m diameter patch surrounded by coffee and fields.","I","FALSO","FALSO","FALSO","SF",0,NA,0,100,0,0,0,"",22,20,0,"43","43F","3/8/2016","06:33",2,0,0,"G/B/M","SETMAG",1,"1"
43,"Finca de Fredie","43P","F","15.14281810","-87.50364083","1174.00",326,"S","secondary forest, slectively logged in some spots, clearing nearby ~ 20m diameter. A series of footpaths run through area. Approximately 200-300m diameter patch surrounded by coffee and fields.","I","FALSO","FALSO","FALSO","SF",0,NA,0,100,0,0,0,"",22,20,0,"43","43F","3/8/2016","06:33",2,0,0,"G/B/M","SETPEN",1,"1"
43,"Finca de Fredie","43P","F","15.14281810","-87.50364083","1174.00",326,"S","secondary forest, slectively logged in some spots, clearing nearby ~ 20m diameter. A series of footpaths run through area. Approximately 200-300m diameter patch surrounded by coffee and fields.","I","FALSO","FALSO","FALSO","SF",0,NA,0,100,0,0,0,"",22,20,0,"43","43F","3/8/2016","06:33",2,0,0,"G/B/M","HABRUB",2,"1"
43,"Finca de Fredie","43P","F","15.14281810","-87.50364083","1174.00",326,"S","secondary forest, slectively logged in some spots, clearing nearby ~ 20m diameter. A series of footpaths run through area. Approximately 200-300m diameter patch surrounded by coffee and fields.","I","FALSO","FALSO","FALSO","SF",0,NA,0,100,0,0,0,"",22,20,0,"43","43F","3/8/2016","06:33",2,0,0,"G/B/M","TOLSUL",1,"1"
43,"Finca de Fredie","43P","F","15.14281810","-87.50364083","1174.00",326,"S","secondary forest, slectively logged in some spots, clearing nearby ~ 20m diameter. A series of footpaths run through area. Approximately 200-300m diameter patch surrounded by coffee and fields.","I","FALSO","FALSO","FALSO","SF",0,NA,0,100,0,0,0,"",22,20,0,"43","43F","3/8/2016","06:33",2,0,0,"G/B/M","CARPUS",1,"1"
43,"Finca de Fredie","43P","F","15.14281810","-87.50364083","1174.00",326,"S","secondary forest, slectively logged in some spots, clearing nearby ~ 20m diameter. A series of footpaths run through area. Approximately 200-300m diameter patch surrounded by coffee and fields.","I","FALSO","FALSO","FALSO","SF",0,NA,0,100,0,0,0,"",22,20,0,"43","43F","3/8/2016","06:33",2,0,0,"G/B/M","EUPEXI",1,"1"
43,"Finca de Fredie","43P","F","15.14281810","-87.50364083","1174.00",326,"S","secondary forest, slectively logged in some spots, clearing nearby ~ 20m diameter. A series of footpaths run through area. Approximately 200-300m diameter patch surrounded by coffee and fields.","I","FALSO","FALSO","FALSO","SF",0,NA,0,100,0,0,0,"",22,20,0,"43","43F","3/8/2016","06:33",2,0,0,"G/B/M","SITGRI",1,"1"
43,"Finca de Fredie","43P","F","15.14281810","-87.50364083","1174.00",326,"S","secondary forest, slectively logged in some spots, clearing nearby ~ 20m diameter. A series of footpaths run through area. Approximately 200-300m diameter patch surrounded by coffee and fields.","I","FALSO","FALSO","FALSO","SF",0,NA,0,100,0,0,0,"",22,20,0,"43","43F","3/8/2016","06:33",2,0,0,"G/B/M","DUMCAR",1,"1"
43,"Finca de Fredie","43P","F","15.14281810","-87.50364083","1174.00",326,"S","secondary forest, slectively logged in some spots, clearing nearby ~ 20m diameter. A series of footpaths run through area. Approximately 200-300m diameter patch surrounded by coffee and fields.","I","FALSO","FALSO","FALSO","SF",0,NA,0,100,0,0,0,"",22,20,0,"43","43F","3/8/2016","06:33",2,0,0,"G/B/M","PHASTR",1,"1"
43,"Finca de Fredie","43P","F","15.14281810","-87.50364083","1174.00",326,"S","secondary forest, slectively logged in some spots, clearing nearby ~ 20m diameter. A series of footpaths run through area. Approximately 200-300m diameter patch surrounded by coffee and fields.","I","FALSO","FALSO","FALSO","SF",0,NA,0,100,0,0,0,"",22,20,0,"43","43F","3/8/2016","06:33",2,0,0,"G/B/M","GLABRA",1,"1"
43,"Finca de Fredie","43P","F","15.14281810","-87.50364083","1174.00",326,"S","secondary forest, slectively logged in some spots, clearing nearby ~ 20m diameter. A series of footpaths run through area. Approximately 200-300m diameter patch surrounded by coffee and fields.","I","FALSO","FALSO","FALSO","SF",0,NA,0,100,0,0,0,"",22,20,0,"43","43F","3/8/2016","06:33",2,0,0,"G/B/M","MNIVAR",1,"1"
43,"Finca de Fredie","43P","F","15.14281810","-87.50364083","1174.00",326,"S","secondary forest, slectively logged in some spots, clearing nearby ~ 20m diameter. A series of footpaths run through area. Approximately 200-300m diameter patch surrounded by coffee and fields.","I","FALSO","FALSO","FALSO","SF",0,NA,0,100,0,0,0,"",22,20,0,"43","43F","3/3/2016","12:53",2,1,0,"B/G/M","PSIMOR",2,"2"
43,"Finca de Fredie","43P","F","15.14281810","-87.50364083","1174.00",326,"S","secondary forest, slectively logged in some spots, clearing nearby ~ 20m diameter. A series of footpaths run through area. Approximately 200-300m diameter patch surrounded by coffee and fields.","I","FALSO","FALSO","FALSO","SF",0,NA,0,100,0,0,0,"",22,20,0,"43","43F","3/3/2016","12:53",2,1,0,"B/G/M","PSAMON",1,"2"
43,"Finca de Fredie","43P","F","15.14281810","-87.50364083","1174.00",326,"S","secondary forest, slectively logged in some spots, clearing nearby ~ 20m diameter. A series of footpaths run through area. Approximately 200-300m diameter patch surrounded by coffee and fields.","I","FALSO","FALSO","FALSO","SF",0,NA,0,100,0,0,0,"",22,20,0,"43","43F","3/3/2016","12:53",2,1,0,"B/G/M","GLABRA",1,"2"
43,"Finca de Fredie","43P","F","15.14281810","-87.50364083","1174.00",326,"S","secondary forest, slectively logged in some spots, clearing nearby ~ 20m diameter. A series of footpaths run through area. Approximately 200-300m diameter patch surrounded by coffee and fields.","I","FALSO","FALSO","FALSO","SF",0,NA,0,100,0,0,0,"",22,20,0,"43","43F","3/3/2016","12:53",2,1,0,"B/G/M","EMPFLT*",2,"2"
43,"Finca de Fredie","43P","F","15.14281810","-87.50364083","1174.00",326,"S","secondary forest, slectively logged in some spots, clearing nearby ~ 20m diameter. A series of footpaths run through area. Approximately 200-300m diameter patch surrounded by coffee and fields.","I","FALSO","FALSO","FALSO","SF",0,NA,0,100,0,0,0,"",22,20,0,"43","43F","3/3/2016","12:53",2,1,0,"B/G/M","HENLEU",1,"2"
43,"Finca de Fredie","43P","F","15.14281810","-87.50364083","1174.00",326,"S","secondary forest, slectively logged in some spots, clearing nearby ~ 20m diameter. A series of footpaths run through area. Approximately 200-300m diameter patch surrounded by coffee and fields.","I","FALSO","FALSO","FALSO","SF",0,NA,0,100,0,0,0,"",22,20,0,"43","43F","3/8/2016","06:33",2,0,0,"G/B/M","VERCRY",1,"3"
43,"Finca de Fredie","43P","F","15.14281810","-87.50364083","1174.00",326,"S","secondary forest, slectively logged in some spots, clearing nearby ~ 20m diameter. A series of footpaths run through area. Approximately 200-300m diameter patch surrounded by coffee and fields.","I","FALSO","FALSO","FALSO","SF",0,NA,0,100,0,0,0,"",22,20,0,"43","43F","3/8/2016","06:33",2,0,0,"G/B/M","VERCRY",1,"3"
43,"Finca de Fredie","43P","F","15.14281810","-87.50364083","1174.00",326,"S","secondary forest, slectively logged in some spots, clearing nearby ~ 20m diameter. A series of footpaths run through area. Approximately 200-300m diameter patch surrounded by coffee and fields.","I","FALSO","FALSO","FALSO","SF",0,NA,0,100,0,0,0,"",22,20,0,"43","43F","3/8/2016","06:33",2,0,0,"G/B/M","PATFLA",1,"3"
43,"Finca de Fredie","43P","F","15.14281810","-87.50364083","1174.00",326,"S","secondary forest, slectively logged in some spots, clearing nearby ~ 20m diameter. A series of footpaths run through area. Approximately 200-300m diameter patch surrounded by coffee and fields.","I","FALSO","FALSO","FALSO","SF",0,NA,0,100,0,0,0,"",22,20,0,"43","43F","3/8/2016","06:33",2,0,0,"G/B/M","EMPFLT*",1,"3"
43,"Finca de Fredie","43P","F","15.14281810","-87.50364083","1174.00",326,"S","secondary forest, slectively logged in some spots, clearing nearby ~ 20m diameter. A series of footpaths run through area. Approximately 200-300m diameter patch surrounded by coffee and fields.","I","FALSO","FALSO","FALSO","SF",0,NA,0,100,0,0,0,"",22,20,0,"43","43F","3/8/2016","06:33",2,0,0,"G/B/M","AMAALB",2,"3"
43,"Finca de Fredie","43P","F","15.14281810","-87.50364083","1174.00",326,"S","secondary forest, slectively logged in some spots, clearing nearby ~ 20m diameter. A series of footpaths run through area. Approximately 200-300m diameter patch surrounded by coffee and fields.","I","FALSO","FALSO","FALSO","SF",0,NA,0,100,0,0,0,"",22,20,0,"43","43F","3/8/2016","06:33",2,0,0,"G/B/M","HENLES*",1,"3"
43,"Finca de Fredie","43P","F","15.14281810","-87.50364083","1174.00",326,"S","secondary forest, slectively logged in some spots, clearing nearby ~ 20m diameter. A series of footpaths run through area. Approximately 200-300m diameter patch surrounded by coffee and fields.","I","FALSO","FALSO","FALSO","SF",0,NA,0,100,0,0,0,"",22,20,0,"43","43F","3/8/2016","06:33",2,0,0,"G/B/M","ONCCIN",1,"3"
43,"Finca de Fredie","43P","F","15.14281810","-87.50364083","1174.00",326,"S","secondary forest, slectively logged in some spots, clearing nearby ~ 20m diameter. A series of footpaths run through area. Approximately 200-300m diameter patch surrounded by coffee and fields.","I","FALSO","FALSO","FALSO","SF",0,NA,0,100,0,0,0,"",22,20,0,"43","43F","3/8/2016","06:33",2,0,0,"G/B/M","BASCUL",1,"3"
43,"Finca de Fredie","43P","F","15.14281810","-87.50364083","1174.00",326,"S","secondary forest, slectively logged in some spots, clearing nearby ~ 20m diameter. A series of footpaths run through area. Approximately 200-300m diameter patch surrounded by coffee and fields.","I","FALSO","FALSO","FALSO","SF",0,NA,0,100,0,0,0,"",22,20,0,"43","43F","3/8/2016","06:33",2,0,0,"G/B/M","SETMAG",1,"3"
43,"Finca de Fredie","43P","F","15.14281810","-87.50364083","1174.00",326,"S","secondary forest, slectively logged in some spots, clearing nearby ~ 20m diameter. A series of footpaths run through area. Approximately 200-300m diameter patch surrounded by coffee and fields.","I","FALSO","FALSO","FALSO","SF",0,NA,0,100,0,0,0,"",22,20,0,"43","43F","3/8/2016","06:33",2,0,0,"G/B/M","SETPEN",1,"3"
43,"Finca de Fredie","43P","F","15.14281810","-87.50364083","1174.00",326,"S","secondary forest, slectively logged in some spots, clearing nearby ~ 20m diameter. A series of footpaths run through area. Approximately 200-300m diameter patch surrounded by coffee and fields.","I","FALSO","FALSO","FALSO","SF",0,NA,0,100,0,0,0,"",22,20,0,"43","43F","3/8/2016","06:33",2,0,0,"G/B/M","HABRUB",2,"3"
43,"Finca de Fredie","43P","F","15.14281810","-87.50364083","1174.00",326,"S","secondary forest, slectively logged in some spots, clearing nearby ~ 20m diameter. A series of footpaths run through area. Approximately 200-300m diameter patch surrounded by coffee and fields.","I","FALSO","FALSO","FALSO","SF",0,NA,0,100,0,0,0,"",22,20,0,"43","43F","3/8/2016","06:33",2,0,0,"G/B/M","TOLSUL",1,"3"
43,"Finca de Fredie","43P","F","15.14281810","-87.50364083","1174.00",326,"S","secondary forest, slectively logged in some spots, clearing nearby ~ 20m diameter. A series of footpaths run through area. Approximately 200-300m diameter patch surrounded by coffee and fields.","I","FALSO","FALSO","FALSO","SF",0,NA,0,100,0,0,0,"",22,20,0,"43","43F","3/8/2016","06:33",2,0,0,"G/B/M","CARPUS",1,"3"
43,"Finca de Fredie","43P","F","15.14281810","-87.50364083","1174.00",326,"S","secondary forest, slectively logged in some spots, clearing nearby ~ 20m diameter. A series of footpaths run through area. Approximately 200-300m diameter patch surrounded by coffee and fields.","I","FALSO","FALSO","FALSO","SF",0,NA,0,100,0,0,0,"",22,20,0,"43","43F","3/8/2016","06:33",2,0,0,"G/B/M","EUPEXI",1,"3"
43,"Finca de Fredie","43P","F","15.14281810","-87.50364083","1174.00",326,"S","secondary forest, slectively logged in some spots, clearing nearby ~ 20m diameter. A series of footpaths run through area. Approximately 200-300m diameter patch surrounded by coffee and fields.","I","FALSO","FALSO","FALSO","SF",0,NA,0,100,0,0,0,"",22,20,0,"43","43F","3/8/2016","06:33",2,0,0,"G/B/M","SITGRI",1,"3"
43,"Finca de Fredie","43P","F","15.14281810","-87.50364083","1174.00",326,"S","secondary forest, slectively logged in some spots, clearing nearby ~ 20m diameter. A series of footpaths run through area. Approximately 200-300m diameter patch surrounded by coffee and fields.","I","FALSO","FALSO","FALSO","SF",0,NA,0,100,0,0,0,"",22,20,0,"43","43F","3/8/2016","06:33",2,0,0,"G/B/M","DUMCAR",1,"3"
43,"Finca de Fredie","43P","F","15.14281810","-87.50364083","1174.00",326,"S","secondary forest, slectively logged in some spots, clearing nearby ~ 20m diameter. A series of footpaths run through area. Approximately 200-300m diameter patch surrounded by coffee and fields.","I","FALSO","FALSO","FALSO","SF",0,NA,0,100,0,0,0,"",22,20,0,"43","43F","3/8/2016","06:33",2,0,0,"G/B/M","PHASTR",1,"3"
43,"Finca de Fredie","43P","F","15.14281810","-87.50364083","1174.00",326,"S","secondary forest, slectively logged in some spots, clearing nearby ~ 20m diameter. A series of footpaths run through area. Approximately 200-300m diameter patch surrounded by coffee and fields.","I","FALSO","FALSO","FALSO","SF",0,NA,0,100,0,0,0,"",22,20,0,"43","43F","3/8/2016","06:33",2,0,0,"G/B/M","GLABRA",1,"3"
43,"Finca de Fredie","43P","F","15.14281810","-87.50364083","1174.00",326,"S","secondary forest, slectively logged in some spots, clearing nearby ~ 20m diameter. A series of footpaths run through area. Approximately 200-300m diameter patch surrounded by coffee and fields.","I","FALSO","FALSO","FALSO","SF",0,NA,0,100,0,0,0,"",22,20,0,"43","43F","3/8/2016","06:33",2,0,0,"G/B/M","MNIVAR",1,"3"
44,"San Rafael","44P","F","15.12392613","-87.44424063","1612.00",80,"S","intact cloud forest - large tract - point @ low slope area. Less than 100m from road but boardered by more forest. point @ site of 2-3 naturally decaying and fallen trees. Between 10-20 z size trees were cut previously to harvest part of one fallen tree for lumber. Understory measurements were not made in this disturbed area.","I","FALSO","FALSO","VERDADERO","SF",30,"ROAD",15,73,3,0,9,"",35.6,17,3,"44","44F","3/10/2016","12:40",0,2,0,"G/B/M","VERCRY",1,"1"
44,"San Rafael","44P","F","15.12392613","-87.44424063","1612.00",80,"S","intact cloud forest - large tract - point @ low slope area. Less than 100m from road but boardered by more forest. point @ site of 2-3 naturally decaying and fallen trees. Between 10-20 z size trees were cut previously to harvest part of one fallen tree for lumber. Understory measurements were not made in this disturbed area.","I","FALSO","FALSO","VERDADERO","SF",30,"ROAD",15,73,3,0,9,"",35.6,17,3,"44","44F","3/10/2016","12:40",0,2,0,"G/B/M","BASRUF",1,"1"
44,"San Rafael","44P","F","15.12392613","-87.44424063","1612.00",80,"S","intact cloud forest - large tract - point @ low slope area. Less than 100m from road but boardered by more forest. point @ site of 2-3 naturally decaying and fallen trees. Between 10-20 z size trees were cut previously to harvest part of one fallen tree for lumber. Understory measurements were not made in this disturbed area.","I","FALSO","FALSO","VERDADERO","SF",30,"ROAD",15,73,3,0,9,"",35.6,17,3,"44","44F","3/10/2016","12:40",0,2,0,"G/B/M","CHLFLP*",1,"1"
44,"San Rafael","44P","F","15.12392613","-87.44424063","1612.00",80,"S","intact cloud forest - large tract - point @ low slope area. Less than 100m from road but boardered by more forest. point @ site of 2-3 naturally decaying and fallen trees. Between 10-20 z size trees were cut previously to harvest part of one fallen tree for lumber. Understory measurements were not made in this disturbed area.","I","FALSO","FALSO","VERDADERO","SF",30,"ROAD",15,73,3,0,9,"",35.6,17,3,"44","44F","3/10/2016","12:40",0,2,0,"G/B/M","CYAMEL",2,"1"
44,"San Rafael","44P","F","15.12392613","-87.44424063","1612.00",80,"S","intact cloud forest - large tract - point @ low slope area. Less than 100m from road but boardered by more forest. point @ site of 2-3 naturally decaying and fallen trees. Between 10-20 z size trees were cut previously to harvest part of one fallen tree for lumber. Understory measurements were not made in this disturbed area.","I","FALSO","FALSO","VERDADERO","SF",30,"ROAD",15,73,3,0,9,"",35.6,17,3,"44","44F","3/10/2016","12:40",0,2,0,"G/B/M","HENLES*",1,"1"
44,"San Rafael","44P","F","15.12392613","-87.44424063","1612.00",80,"S","intact cloud forest - large tract - point @ low slope area. Less than 100m from road but boardered by more forest. point @ site of 2-3 naturally decaying and fallen trees. Between 10-20 z size trees were cut previously to harvest part of one fallen tree for lumber. Understory measurements were not made in this disturbed area.","I","FALSO","FALSO","VERDADERO","SF",30,"ROAD",15,73,3,0,9,"",35.6,17,3,"44","44F","3/10/2016","12:40",0,2,0,"G/B/M","CARPUS",1,"1"
44,"San Rafael","44P","F","15.12392613","-87.44424063","1612.00",80,"S","intact cloud forest - large tract - point @ low slope area. Less than 100m from road but boardered by more forest. point @ site of 2-3 naturally decaying and fallen trees. Between 10-20 z size trees were cut previously to harvest part of one fallen tree for lumber. Understory measurements were not made in this disturbed area.","I","FALSO","FALSO","VERDADERO","SF",30,"ROAD",15,73,3,0,9,"",35.6,17,3,"44","44F","3/10/2016","12:40",0,2,0,"G/B/M","MYIMIN",2,"1"
44,"San Rafael","44P","F","15.12392613","-87.44424063","1612.00",80,"S","intact cloud forest - large tract - point @ low slope area. Less than 100m from road but boardered by more forest. point @ site of 2-3 naturally decaying and fallen trees. Between 10-20 z size trees were cut previously to harvest part of one fallen tree for lumber. Understory measurements were not made in this disturbed area.","I","FALSO","FALSO","VERDADERO","SF",30,"ROAD",15,73,3,0,9,"",35.6,17,3,"44","44F","3/10/2016","12:40",0,2,0,"G/B/M","TROAED",1,"1"
44,"San Rafael","44P","F","15.12392613","-87.44424063","1612.00",80,"S","intact cloud forest - large tract - point @ low slope area. Less than 100m from road but boardered by more forest. point @ site of 2-3 naturally decaying and fallen trees. Between 10-20 z size trees were cut previously to harvest part of one fallen tree for lumber. Understory measurements were not made in this disturbed area.","I","FALSO","FALSO","VERDADERO","SF",30,"ROAD",15,73,3,0,9,"",35.6,17,3,"44","44F","3/10/2016","12:40",0,2,0,"G/B/M","ELAFOR",3,"1"
44,"San Rafael","44P","F","15.12392613","-87.44424063","1612.00",80,"S","intact cloud forest - large tract - point @ low slope area. Less than 100m from road but boardered by more forest. point @ site of 2-3 naturally decaying and fallen trees. Between 10-20 z size trees were cut previously to harvest part of one fallen tree for lumber. Understory measurements were not made in this disturbed area.","I","FALSO","FALSO","VERDADERO","SF",30,"ROAD",15,73,3,0,9,"",35.6,17,3,"44","44F","03/28/2016","11:50",0,3,0,"G/B/M","HYLLEU",1,"1"
44,"San Rafael","44P","F","15.12392613","-87.44424063","1612.00",80,"S","intact cloud forest - large tract - point @ low slope area. Less than 100m from road but boardered by more forest. point @ site of 2-3 naturally decaying and fallen trees. Between 10-20 z size trees were cut previously to harvest part of one fallen tree for lumber. Understory measurements were not made in this disturbed area.","I","FALSO","FALSO","VERDADERO","SF",30,"ROAD",15,73,3,0,9,"",35.6,17,3,"44","44F","03/28/2016","11:50",0,3,0,"G/B/M","CARPUS",2,"1"
44,"San Rafael","44P","F","15.12392613","-87.44424063","1612.00",80,"S","intact cloud forest - large tract - point @ low slope area. Less than 100m from road but boardered by more forest. point @ site of 2-3 naturally decaying and fallen trees. Between 10-20 z size trees were cut previously to harvest part of one fallen tree for lumber. Understory measurements were not made in this disturbed area.","I","FALSO","FALSO","VERDADERO","SF",30,"ROAD",15,73,3,0,9,"",35.6,17,3,"44","44F","03/28/2016","11:50",0,3,0,"G/B/M","CANMOD",1,"1"
44,"San Rafael","44P","F","15.12392613","-87.44424063","1612.00",80,"S","intact cloud forest - large tract - point @ low slope area. Less than 100m from road but boardered by more forest. point @ site of 2-3 naturally decaying and fallen trees. Between 10-20 z size trees were cut previously to harvest part of one fallen tree for lumber. Understory measurements were not made in this disturbed area.","I","FALSO","FALSO","VERDADERO","SF",30,"ROAD",15,73,3,0,9,"",35.6,17,3,"44","44F","03/28/2016","11:50",0,3,0,"G/B/M","TROAED",1,"1"
44,"San Rafael","44P","F","15.12392613","-87.44424063","1612.00",80,"S","intact cloud forest - large tract - point @ low slope area. Less than 100m from road but boardered by more forest. point @ site of 2-3 naturally decaying and fallen trees. Between 10-20 z size trees were cut previously to harvest part of one fallen tree for lumber. Understory measurements were not made in this disturbed area.","I","FALSO","FALSO","VERDADERO","SF",30,"ROAD",15,73,3,0,9,"",35.6,17,3,"44","44F","03/28/2016","11:50",0,3,0,"G/B/M","CHLFLP*",1,"1"
44,"San Rafael","44P","F","15.12392613","-87.44424063","1612.00",80,"S","intact cloud forest - large tract - point @ low slope area. Less than 100m from road but boardered by more forest. point @ site of 2-3 naturally decaying and fallen trees. Between 10-20 z size trees were cut previously to harvest part of one fallen tree for lumber. Understory measurements were not made in this disturbed area.","I","FALSO","FALSO","VERDADERO","SF",30,"ROAD",15,73,3,0,9,"",35.6,17,3,"44","44F","03/28/2016","11:50",0,3,0,"G/B/M","HYLLEU",1,"2"
